Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,Season
839,2023-06-24,C-839,Female,20,Electronics,4,300,1200,Summer
840,2023-05-24,C-840,Male,62,Clothing,2,25,50,Spring
841,2023-11-02,C-841,Male,31,Electronics,4,25,100,Fall
842,2023-12-26,C-842,Female,47,Clothing,2,300,600,Winter
843,2023-05-22,C-843,Male,21,Beauty,3,500,1500,Spring
844,2023-10-12,C-844,Male,35,Clothing,3,50,150,Fall
845,2023-01-06,C-845,Male,54,Clothing,1,500,500,Winter
846,2023-09-22,C-846,Male,42,Beauty,1,50,50,Fall
847,2023-04-08,C-847,Female,18,Electronics,4,300,1200,Spring
848,2023-02-13,C-848,Female,63,Clothing,3,25,75,Winter
849,2023-05-04,C-849,Male,32,Clothing,2,25,50,Spring
850,2023-07-28,C-850,Female,26,Beauty,2,500,1000,Summer
851,2023-09-08,C-851,Male,32,Electronics,2,25,50,Fall
852,2023-10-12,C-852,Female,41,Clothing,1,300,300,Fall
853,2023-05-04,C-853,Male,21,Beauty,2,500,1000,Spring
854,2023-12-20,C-854,Male,29,Clothing,1,50,50,Winter
855,2023-09-01,C-855,Male,54,Beauty,1,25,25,Fall
856,2023-11-27,C-856,Male,54,Electronics,4,30,120,Fall
857,2023-12-31,C-857,Male,60,Electronics,2,25,50,Winter
858,2023-09-09,C-858,Male,23,Electronics,2,50,100,Fall
859,2023-08-18,C-859,Female,56,Electronics,3,500,1500,Summer
860,2023-01-09,C-860,Male,63,Clothing,4,50,200,Winter
861,2023-02-17,C-861,Female,41,Clothing,3,30,90,Winter
862,2023-05-31,C-862,Male,28,Electronics,4,300,1200,Spring
863,2023-04-24,C-863,Female,30,Electronics,2,25,50,Spring
864,2023-07-27,C-864,Female,51,Electronics,1,500,500,Summer
865,2023-12-21,C-865,Female,42,Clothing,1,300,300,Winter
866,2023-05-05,C-866,Male,24,Electronics,1,50,50,Spring
867,2023-06-06,C-867,Male,21,Electronics,1,500,500,Summer
868,2023-12-06,C-868,Female,25,Electronics,1,300,300,Winter
869,2023-10-25,C-869,Male,37,Beauty,3,500,1500,Fall
870,2023-07-08,C-870,Female,46,Electronics,4,30,120,Summer
871,2023-08-31,C-871,Male,62,Beauty,2,30,60,Summer
872,2023-10-11,C-872,Female,63,Beauty,3,25,75,Fall
873,2023-09-29,C-873,Female,27,Electronics,4,25,100,Fall
874,2023-06-26,C-874,Male,60,Beauty,1,30,30,Summer
875,2023-08-06,C-875,Female,51,Electronics,4,500,2000,Summer
876,2023-10-09,C-876,Male,43,Clothing,4,30,120,Fall
877,2023-06-19,C-877,Female,58,Clothing,1,25,25,Summer
878,2023-06-30,C-878,Female,20,Clothing,1,30,30,Summer
879,2023-12-26,C-879,Male,23,Clothing,1,30,30,Winter
880,2023-08-21,C-880,Male,22,Beauty,2,500,1000,Summer
881,2023-05-19,C-881,Male,22,Electronics,1,300,300,Spring
882,2023-06-06,C-882,Female,64,Electronics,2,25,50,Summer
883,2023-05-09,C-883,Male,40,Electronics,1,500,500,Spring
884,2023-04-29,C-884,Female,26,Clothing,2,30,60,Spring
885,2023-03-03,C-885,Female,52,Clothing,4,30,120,Spring
886,2023-04-09,C-886,Male,37,Electronics,3,300,900,Spring
887,2023-06-11,C-887,Male,59,Clothing,4,25,100,Summer
888,2023-03-03,C-888,Female,52,Electronics,4,25,100,Spring
889,2023-10-02,C-889,Female,35,Electronics,1,50,50,Fall
890,2023-12-20,C-890,Male,34,Electronics,2,25,50,Winter
891,2023-04-05,C-891,Male,41,Electronics,3,300,900,Spring
892,2023-04-09,C-892,Male,20,Electronics,1,50,50,Spring
893,2023-04-21,C-893,Male,49,Electronics,1,50,50,Spring
894,2023-09-05,C-894,Male,52,Electronics,1,30,30,Fall
895,2023-05-22,C-895,Female,55,Clothing,4,30,120,Spring
896,2023-10-29,C-896,Female,30,Electronics,2,25,50,Fall
897,2023-09-26,C-897,Female,64,Electronics,2,50,100,Fall
898,2023-11-02,C-898,Female,42,Clothing,3,30,90,Fall
899,2023-05-25,C-899,Male,26,Clothing,2,300,600,Spring
900,2023-02-21,C-900,Male,21,Clothing,2,30,60,Winter
901,2023-04-10,C-901,Male,31,Electronics,1,30,30,Spring
902,2023-06-01,C-902,Female,54,Beauty,1,50,50,Summer
903,2023-04-27,C-903,Female,51,Beauty,4,50,200,Spring
904,2023-07-04,C-904,Male,28,Clothing,1,500,500,Summer
905,2023-04-02,C-905,Male,58,Beauty,1,300,300,Spring
906,2023-06-04,C-906,Female,20,Clothing,1,50,50,Summer
907,2023-01-08,C-907,Female,45,Electronics,1,25,25,Winter
908,2023-12-29,C-908,Male,46,Beauty,4,300,1200,Winter
909,2023-10-01,C-909,Male,26,Electronics,1,300,300,Fall
910,2023-03-06,C-910,Female,20,Beauty,3,50,150,Spring
911,2023-05-21,C-911,Male,42,Electronics,3,300,900,Spring
912,2023-01-24,C-912,Male,51,Beauty,3,50,150,Winter
913,2023-01-28,C-913,Male,29,Electronics,3,30,90,Winter
914,2023-10-11,C-914,Female,59,Electronics,1,500,500,Fall
915,2023-05-30,C-915,Female,26,Beauty,3,30,90,Spring
916,2023-12-24,C-916,Female,32,Electronics,1,50,50,Winter
917,2023-03-06,C-917,Female,57,Electronics,4,50,200,Spring
918,2023-11-23,C-918,Female,42,Electronics,3,30,90,Fall
919,2023-09-09,C-919,Female,22,Beauty,2,25,50,Fall
920,2023-02-22,C-920,Female,28,Beauty,3,25,75,Winter
921,2023-01-07,C-921,Male,51,Electronics,3,25,75,Winter
922,2023-10-21,C-922,Male,41,Electronics,1,50,50,Fall
923,2023-05-26,C-923,Male,32,Beauty,3,300,900,Spring
924,2023-08-29,C-924,Male,55,Beauty,2,50,100,Summer
925,2023-09-03,C-925,Male,25,Electronics,1,300,300,Fall
926,2023-08-14,C-926,Male,22,Electronics,1,30,30,Summer
927,2023-06-24,C-927,Male,43,Electronics,4,500,2000,Summer
928,2023-04-05,C-928,Female,35,Clothing,4,300,1200,Spring
929,2023-01-27,C-929,Female,23,Beauty,3,25,75,Winter
930,2023-05-10,C-930,Male,54,Clothing,4,50,200,Spring
931,2023-09-02,C-931,Male,30,Beauty,4,30,120,Fall
932,2023-02-28,C-932,Female,45,Beauty,4,25,100,Winter
933,2023-02-03,C-933,Male,22,Beauty,1,30,30,Winter
934,2023-07-25,C-934,Male,30,Beauty,1,500,500,Summer
935,2023-09-09,C-935,Female,34,Beauty,1,50,50,Fall
936,2023-02-07,C-936,Male,57,Beauty,4,50,200,Winter
937,2023-10-23,C-937,Female,62,Beauty,1,500,500,Fall
938,2023-11-19,C-938,Male,49,Clothing,4,50,200,Fall
939,2023-12-18,C-939,Female,46,Electronics,1,300,300,Winter
940,2023-01-28,C-940,Female,20,Electronics,1,30,30,Winter
941,2023-03-19,C-941,Female,57,Clothing,2,25,50,Spring
942,2023-03-18,C-942,Male,51,Clothing,3,500,1500,Spring
943,2023-10-16,C-943,Female,57,Clothing,4,300,1200,Fall
944,2023-06-05,C-944,Male,44,Clothing,2,25,50,Summer
945,2023-02-13,C-945,Male,30,Beauty,1,25,25,Winter
946,2023-05-08,C-946,Male,62,Electronics,4,500,2000,Spring
947,2023-03-02,C-947,Male,50,Beauty,1,300,300,Spring
948,2023-10-13,C-948,Female,23,Electronics,3,25,75,Fall
949,2023-08-02,C-949,Female,41,Electronics,2,25,50,Summer
950,2023-11-07,C-950,Male,36,Clothing,3,300,900,Fall
951,2023-11-02,C-951,Male,33,Beauty,2,50,100,Fall
952,2023-11-13,C-952,Female,57,Clothing,1,25,25,Fall
953,2023-04-26,C-953,Male,45,Beauty,3,30,90,Spring
954,2023-09-25,C-954,Female,50,Electronics,3,300,900,Fall
955,2023-07-14,C-955,Male,58,Clothing,1,25,25,Summer
956,2023-08-19,C-956,Male,30,Clothing,3,500,1500,Summer
957,2023-08-15,C-957,Female,60,Electronics,4,30,120,Summer
958,2023-06-02,C-958,Male,62,Electronics,2,25,50,Summer
959,2023-10-29,C-959,Female,42,Electronics,2,30,60,Fall
960,2023-08-08,C-960,Male,59,Clothing,2,30,60,Summer
961,2023-06-06,C-961,Male,53,Beauty,4,50,200,Summer
962,2023-10-19,C-962,Male,44,Clothing,2,30,60,Fall
963,2023-11-14,C-963,Female,55,Beauty,1,50,50,Fall
964,2023-01-31,C-964,Male,24,Clothing,3,300,900,Winter
965,2023-11-09,C-965,Male,22,Clothing,4,50,200,Fall
966,2023-02-20,C-966,Male,60,Electronics,2,500,1000,Winter
967,2023-04-17,C-967,Male,62,Beauty,1,25,25,Spring
968,2023-11-17,C-968,Female,48,Clothing,3,300,900,Fall
969,2023-04-19,C-969,Female,40,Clothing,3,300,900,Spring
970,2023-05-16,C-970,Male,59,Electronics,4,500,2000,Spring
971,2023-12-05,C-971,Female,27,Electronics,4,50,200,Winter
972,2023-02-11,C-972,Male,49,Beauty,4,25,100,Winter
973,2023-03-22,C-973,Male,60,Clothing,1,50,50,Spring
974,2023-05-03,C-974,Male,47,Beauty,1,30,30,Spring
975,2023-03-30,C-975,Female,56,Clothing,4,50,200,Spring
976,2023-10-10,C-976,Female,48,Beauty,2,300,600,Fall
977,2023-02-08,C-977,Female,35,Electronics,3,25,75,Winter
978,2023-03-22,C-978,Female,53,Clothing,3,50,150,Spring
979,2023-01-02,C-979,Female,19,Beauty,1,25,25,Winter
980,2023-07-29,C-980,Female,31,Electronics,3,25,75,Summer
981,2023-08-19,C-981,Female,30,Electronics,2,30,60,Summer
982,2023-12-19,C-982,Female,46,Beauty,3,30,90,Winter
983,2023-11-01,C-983,Female,29,Clothing,1,300,300,Fall
984,2023-08-29,C-984,Male,56,Clothing,1,500,500,Summer
985,2023-05-30,C-985,Female,19,Electronics,2,25,50,Spring
986,2023-01-17,C-986,Female,49,Clothing,2,500,1000,Winter
987,2023-04-29,C-987,Female,30,Clothing,3,300,900,Spring
988,2023-05-28,C-988,Female,63,Clothing,3,25,75,Spring
989,2023-12-28,C-989,Female,44,Electronics,1,25,25,Winter
990,2023-05-25,C-990,Female,58,Beauty,2,500,1000,Spring
991,2023-12-26,C-991,Female,34,Clothing,2,50,100,Winter
992,2023-08-21,C-992,Female,57,Electronics,2,30,60,Summer
993,2023-02-06,C-993,Female,48,Electronics,3,50,150,Winter
994,2023-12-18,C-994,Female,51,Beauty,2,500,1000,Winter
995,2023-04-30,C-995,Female,41,Clothing,1,30,30,Spring
996,2023-05-16,C-996,Male,62,Clothing,1,50,50,Spring
997,2023-11-17,C-997,Male,52,Beauty,3,30,90,Fall
998,2023-10-29,C-998,Female,23,Beauty,4,25,100,Fall
999,2023-12-05,C-999,Female,36,Electronics,3,50,150,Winter
1000,2023-04-12,C-1000,Male,47,Electronics,4,30,120,Spring
